#separator:tab
#html:true
Date作为构造器调用返回对象	"<pre><code class=""language-javascript"">// Date作为构造器调用
const now = new Date();
console.log(now instanceof Date); // true
console.log(now.getFullYear()); // 当前年份</code></pre>"
Image构造器不能作为函数调用	"<pre><code class=""language-javascript"">// Image构造器必须用new调用
try {
  Image(); // 尝试作为函数调用
} catch(e) {
  console.error('Error:', e.message); 
  // 输出错误信息
}</code></pre>"
箭头函数不能作为构造器	"<pre><code class=""language-javascript"">// 箭头函数不支持new操作
const arrow = () => {};
try {
  new arrow();
} catch(e) {
  console.log('Error:', e.message); // 报错
}</code></pre>"
Array对象的length自动更新	"<pre><code class=""language-javascript"">// Array的length自动更新
const arr = [1, 2];
arr[5] = 6;
console.log(arr.length); // 6
arr.length = 2;
console.log(arr); // [1, 2]</code></pre>"
Object.prototype原型不可变	"<pre><code class=""language-javascript"">// Object.prototype原型固定
try {
  Object.setPrototypeOf(Object.prototype, {});
} catch(e) {
  console.error('Cannot change prototype:', e.message);
}</code></pre>"
String对象属性访问特性	"<pre><code class=""language-javascript"">// String索引访问
const str = 'abc';
console.log(str[1]); // 'b'
str[1] = 'x'; // 无变化（字符串不可变）
console.log(str); // 'abc'</code></pre>"
Arguments对象参数联动	"<pre><code class=""language-javascript"">// Arguments参数联动
function test(a, b) {
  arguments[0] = 100; // 修改arguments
  console.log(a);     // 输出100（非严格模式）
}
test(1, 2);</code></pre>"
bind函数上下文绑定	"<pre><code class=""language-javascript"">// bind绑定上下文
const obj = { value: 42 };
function getValue() { return this.value; }
const boundFn = getValue.bind(obj);
console.log(boundFn()); // 42</code></pre>"
宏任务与微任务执行顺序	"<pre><code class=""language-javascript"">// 宏任务 vs 微任务
setTimeout(() => console.log('Macrotask'), 0);
Promise.resolve().then(() => console.log('Microtask'));
// 输出顺序: Microtask → Macrotask</code></pre>"
Promise.resolve产生微任务	"<pre><code class=""language-javascript"">// Promise.resolve产生微任务
console.log('Start');
Promise.resolve().then(() => console.log('Microtask'));
console.log('End');
// 输出顺序: Start → End → Microtask</code></pre>"
闭包携带定义环境	"<pre><code class=""language-javascript"">// 闭包携带环境
function outer() {
  const secret = 'closure';
  return () => secret;
}
const getSecret = outer();
console.log(getSecret()); // 'closure'</code></pre>"
var声明的函数作用域	"<pre><code class=""language-javascript"">// var的函数作用域
function test() {
  if(true) {
    var x = 10;
  }
  console.log(x); // 10（穿透块级作用域）
}</code></pre>"
let声明的块级作用域	"<pre><code class=""language-javascript"">// let的块级作用域
function test() {
  if(true) {
    let y = 20;
  }
  console.log(typeof y); // 'undefined'
}</code></pre>"
Realm的独立内置对象集	"<pre><code class=""language-javascript"">// Realm独立内置对象
const iframe = document.createElement('iframe');
document.body.appendChild(iframe);
const iframeArray = iframe.contentWindow.Array;
console.log([] instanceof iframeArray); // false</code></pre>"
普通函数this绑定规则	"<pre><code class=""language-javascript"">// 普通函数this绑定
const obj = {
  method() { 
    console.log(this === obj); 
  }
};
obj.method(); // true
const fn = obj.method;
fn();        // false（严格模式undefined）</code></pre>"
箭头函数this继承规则	"<pre><code class=""language-javascript"">// 箭头函数this继承
const obj = {
  value: 'obj',
  arrow: () => console.log(this.value),
  regular() {
    const arrow = () => console.log(this.value);
    arrow();
  }
};
obj.arrow();      // undefined（继承全局this）
obj.regular();    // 'obj'（继承外层函数this）</code></pre>"
类方法this严格模式特性	"<pre><code class=""language-javascript"">// 类方法this特性
class StrictClass {
  method() {
    'use strict';
    console.log(this);
  }
}
const instance = new StrictClass();
const method = instance.method;
method(); // undefined（未绑定调用）</code></pre>"
call/apply无法改变箭头函数this	"<pre><code class=""language-javascript"">// call无法改变箭头函数this
const arrow = () => console.log(this);
const obj = {};
arrow.call(obj); // 仍然指向全局this</code></pre>"
支持new操作的函数类型	"<pre><code class=""language-javascript"">// 支持new操作的函数
function NormalFn() {}
class MyClass {}

const normalInstance = new NormalFn();
const classInstance = new MyClass();

// 其他函数类型不支持new
const arrow = () => {};
new arrow(); // TypeError</code></pre>"
生成器函数定义与使用	"<pre><code class=""language-javascript"">// 生成器函数
function* gen() {
  yield 1;
  yield 2;
}
const g = gen();
console.log(g.next().value); // 1</code></pre>"
异步函数处理	"<pre><code class=""language-javascript"">// 异步普通函数
async function fetchData() {
  return await fetch('/api');
}

// 异步箭头函数
const asyncArrow = async () => {
  await new Promise(resolve => setTimeout(resolve, 100));
};

// 异步生成器
async function* asyncGen() {
  yield await Promise.resolve(1);
}</code></pre>"

#separator:tab
#html:true
JavaScript中Completion Record的三个字段	"<pre><code class=""language-javascript"">// Completion Record的三个字段：
try {
  // [[type]]: 'return'
  // [[value]]: 42
  // [[target]]: 空
  return 42;
} finally {
  console.log('执行finally');
}</code></pre>"
JavaScript中finally覆盖返回值演示	"<pre><code class=""language-javascript"">// finally覆盖返回值：
function test() {
  try {
    return 'try';
  } finally {
    return 'finally'; // 覆盖try的返回值
  }
}
console.log(test()); // 输出'finally'</code></pre>"
JavaScript带标签语句跳出多层循环	"<pre><code class=""language-javascript"">// 带标签语句跳出多层循环：
outer: for(let i=0; i<3; i++) {
  for(let j=0; j<3; j++) {
    if(i===1 && j===1) break outer;
    console.log(i, j);
  }
}
// 输出: 0 0, 0 1, 0 2, 1 0</code></pre>"
JavaScript中语句块非normal类型影响	"<pre><code class=""language-javascript"">// 非normal类型中断执行：
function demo() {
  console.log('A');
  return; // 类型为return
  console.log('B'); // 不会执行
}
demo(); // 只输出'A'</code></pre>"
JavaScript数字属性访问的正确方式	"<pre><code class=""language-javascript"">// 正确访问数字属性：
console.log(12 .toString()); // '12'
console.log((12).toString()); // '12'
console.log(0.5.toString()); // '0.5'</code></pre>"
JavaScript数字直接量支持的进制	"<pre><code class=""language-javascript"">// 数字直接量进制表示：
console.log(0b1010); // 二进制 10
console.log(0o12);   // 八进制 10
console.log(0xA);    // 十六进制 10
console.log(12);     // 十进制 12</code></pre>"
JavaScript类方法严格模式this特性	"<pre><code class=""language-javascript"">// 类方法this特性：
class C {
  showThis() {
    'use strict';
    console.log(this);
  }
}
const o = new C();
const fn = o.showThis;
fn(); // 输出undefined（严格模式未绑定）</code></pre>"
JavaScript微任务优先于宏任务执行	"<pre><code class=""language-javascript"">// 微任务优先于宏任务：
setTimeout(() => console.log('宏任务'), 0);
Promise.resolve().then(() => console.log('微任务'));
// 输出顺序: 微任务 → 宏任务</code></pre>"
JavaScript四则运算解释器词法分析	"<pre><code class=""language-javascript"">// 词法分析示例：
function tokenize(code) {
  return code.match(/\d+|[+\-*/()]/g);
}
console.log(tokenize('12+34 * 56')); 
// ['12', '+', '34', '*', '56']</code></pre>"
JavaScript四则运算语法分析(LL算法)	"<pre><code class=""language-javascript"">// LL算法语法分析：
function parse(tokens) {
  let index = 0;
  function parseExpression() {
    let left = parseTerm();
    while (tokens[index] === '+' || tokens[index] === '-') {
      const op = tokens[index++];
      const right = parseTerm();
      left = { type: 'Binary', op, left, right };
    }
    return left;
  }
  // parseTerm实现类似...
}</code></pre>"
JavaScript解释器构建AST示例	"<pre><code class=""language-javascript"">// AST表示：3+4 * 5
const ast = {
  type: 'AdditiveExpression',
  operator: '+',
  children: [
    { type: 'Number', value: 3 },
    '*',
    {
      type: 'MultiplicativeExpression',
      operator: '*',
      children: [
        { type: 'Number', value: 4 },
        { type: 'Number', value: 5 }
      ]
    }
  ]
};</code></pre>"
JavaScript解释器后序遍历计算	"<pre><code class=""language-javascript"">// 后序遍历计算AST：
function evaluate(node) {
  if (node.type === 'Number') return node.value;
  const left = evaluate(node.left);
  const right = evaluate(node.right);
  switch(node.op) {
    case '+': return left + right;
    case '-': return left - right;
    case '*': return left * right;
    case '/': return left / right;
  }
}</code></pre>"
JavaScript解释器支持括号扩展	"<pre><code class=""language-javascript"">// 支持括号的语法规则：
// PrimaryExpression ::= Number | ""("" AdditiveExpression "")""
function parsePrimary() {
  if (tokens[index] === '(') {
    index++; // 跳过'('
    const exp = parseExpression();
    index++; // 跳过')'
    return exp;
  }
  return { type: 'Number', value: tokens[index++] };
}</code></pre>"
JavaScript自动分号插入问题演示	"<pre><code class=""language-javascript"">// 自动分号插入问题：
const a = 1
(function() { console.log('IIFE') })()
// 解释为: const a = 1(function(){...})() → 报错</code></pre>"
JavaScript避免IIFE分号问题方案	"<pre><code class=""language-javascript"">// 避免IIFE分号问题：
;(function() { 
  console.log('安全IIFE') 
})()
// 或
!function() { 
  console.log('安全IIFE') 
}()</code></pre>"
JavaScript模块与脚本核心区别	"<pre><code class=""language-javascript"">// 模块与脚本区别：
// 模块代码（需type=""module""）
import { util } from './utils.js';
export const data = [1, 2, 3];</code></pre>"
JavaScript模块动态绑定特性	"<pre><code class=""language-javascript"">// 模块动态绑定：
// modA.js
export let count = 0;
export function increment() { count++; }

// modB.js
import { count, increment } from './modA.js';
console.log(count); // 0
increment();
console.log(count); // 1（动态更新）</code></pre>"
JavaScript预处理var声明提升	"<pre><code class=""language-javascript"">// var声明提升：
console.log(x); // undefined（不会报错）
var x = 5;
console.log(x); // 5</code></pre>"
JavaScript预处理function提升	"<pre><code class=""language-javascript"">// function整体提升：
foo(); // 'OK'（函数已提升）
function foo() {
  console.log('OK');
}</code></pre>"
JavaScript预处理class暂时性死区	"<pre><code class=""language-javascript"">// class暂时性死区：
try {
  new MyClass(); // 报错（TDZ）
} catch(e) {
  console.error(e.message);
}
class MyClass {}</code></pre>"
JavaScript中no LineTerminator规则	"<pre><code class=""language-javascript"">// no LineTerminator规则：
const obj = {
  a: 1
  , b: 2 // 逗号前不能换行
};

return // 自动插入分号
  { result: 'value' };</code></pre>"

#separator:tab
#html:true
JavaScript中普通语句与声明型语句区别	"<pre><code class=""language-javascript"">// 普通语句
let a = 1 + 2;  // 执行时计算

// 声明型语句（预处理）
function test() {
  console.log(b); // undefined（var提升）
  var b = 10;
}</code></pre>"
JavaScript的for...in遍历对象属性	"<pre><code class=""language-javascript"">// for...in遍历可枚举属性
const obj = {a:1, b:2};
Object.defineProperty(obj, 'c', {
  value: 3,
  enumerable: false
});

for(let key in obj) {
  console.log(key); // 'a', 'b'（不含'c'）
}</code></pre>"
JavaScript中实现可迭代对象	"<pre><code class=""language-javascript"">// 使普通对象可用于for...of
const iterableObj = {
  [Symbol.iterator]() {
    let count = 0;
    return {
      next() {
        return count < 3 
          ? {value: count++, done: false}
          : {done: true};
      }
    };
  }
};

for(let num of iterableObj) {
  console.log(num); // 0,1,2
}</code></pre>"
JavaScript中finally块始终执行	"<pre><code class=""language-javascript"">// finally块在return后仍执行
function test() {
  try {
    console.log('try');
    return 'exit';
  } finally {
    console.log('finally'); // 始终执行
  }
}
console.log(test()); 
// 输出: try → finally → exit</code></pre>"
JavaScript左值表达式示例	"<pre><code class=""language-javascript"">// 左值表达式可放在赋值左侧
const obj = {};
obj.property = 'value'; // 属性访问
const arr = [0];
arr[0] = 10;           // 索引访问
let x;
x = 42;                // 变量名</code></pre>"
JavaScript乘方运算符右结合性	"<pre><code class=""language-javascript"">// **运算符右结合
console.log(2 ** 3 ** 2); // 2^(3^2)=512
console.log((2 ** 3) ** 2); // (2^3)^2=64</code></pre>"
JavaScript逗号运算符返回值	"<pre><code class=""language-javascript"">// 逗号运算符返回最后值
const a = (1, 2, 3);
console.log(a); // 3

function test() {
  return console.log('A'), 'B';
}
console.log(test()); // 'A' → 'B'</code></pre>"
JavaScript分号陷阱案例演示	"<pre><code class=""language-javascript"">// 分号缺失导致错误：
[1,2,3].forEach(console.log)
[4,5,6].forEach(console.log) 
// 解释为: [1,2,3].forEach(console.log)[4,5,6].forEach(console.log)
// 解决方案: 行首加分号或使用IIFE封装</code></pre>"
JavaScript模块绑定动态引用	"<pre><code class=""language-javascript"">// 模块a.js:
export let count = 1;
export function inc() { count++; }

// 模块b.js:
import { count, inc } from './a.js';
console.log(count); // 1
inc();
console.log(count); // 2（动态更新）</code></pre>"
JavaScript暂时性死区示例	"<pre><code class=""language-javascript"">// 块级作用域TDZ:
let x = 'outer';
{
  console.log(x); // 报错（访问前已声明x）
  let x = 'inner';
}</code></pre>"
HTML语义标签em与strong用法	"<pre><code class=""language-html"">&lt;!-- em表示重音强调 --&gt;
&lt;p&gt;你&lt;em&gt;必须&lt;/em&gt;立即行动!&lt;/p&gt;

&lt;!-- strong表示重要性 --&gt;
&lt;p&gt;&lt;strong&gt;警告:&lt;/strong&gt;高压危险!&lt;/p&gt;</code></pre>"
HTML中ruby标签注音示例	"<pre><code class=""language-html"">&lt;!-- 文字注音 --&gt;
&lt;ruby&gt;
  漢 &lt;rp&gt;(&lt;/rp&gt;&lt;rt&gt;han&lt;/rt&gt;&lt;rp&gt;)&lt;/rp&gt;
  字 &lt;rp&gt;(&lt;/rp&gt;&lt;rt&gt;zi&lt;/rt&gt;&lt;rp&gt;)&lt;/rp&gt;
&lt;/ruby&gt;</code></pre>"
HTML中figure和figcaption用法	"<pre><code class=""language-html"">&lt;!-- 图文组合 --&gt;
&lt;figure&gt;
  &lt;img src=""diagram.png"" alt=""架构图""&gt;
  &lt;figcaption&gt;图1: 系统架构图&lt;/figcaption&gt;
&lt;/figure&gt;</code></pre>"
HTML中dfn标签术语定义	"<pre><code class=""language-html"">&lt;!-- 术语定义 --&gt;
&lt;p&gt;&lt;dfn&gt;HTML&lt;/dfn&gt;是超文本标记语言&lt;/p&gt;</code></pre>"
HTML中abbr标签使用示例	"<pre><code class=""language-html"">&lt;!-- 缩写词 --&gt;
&lt;abbr title=""World Wide Web""&gt;WWW&lt;/abbr&gt;</code></pre>"
HTML中time标签机器可读格式	"<pre><code class=""language-html"">&lt;!-- 机器可读时间 --&gt;
&lt;time datetime=""2023-06-15T14:00:00Z""&gt;
  下周四下午2点
&lt;/time&gt;</code></pre>"
HTML中article与body结构相似性	"<pre><code class=""language-html"">&lt;!-- article包含完整内容结构 --&gt;
&lt;article&gt;
  &lt;header&gt;
    &lt;h1&gt;文章标题&lt;/h1&gt;
    &lt;p&gt;发布日期&lt;/p&gt;
  &lt;/header&gt;
  &lt;section&gt;
    &lt;h2&gt;章节标题&lt;/h2&gt;
    &lt;p&gt;内容...&lt;/p&gt;
  &lt;/section&gt;
  &lt;footer&gt;版权信息&lt;/footer&gt;
&lt;/article&gt;</code></pre>"
HTML中base标签危险替代方案	"<pre><code class=""language-html"">&lt;!-- 避免使用base标签 --&gt;
&lt;script&gt;
  document.querySelectorAll('a').forEach(a =&gt; {
    a.href = new URL(a.href, 'https://base.example/').href;
  });
&lt;/script&gt;</code></pre>"
HTML中charset元标签位置	"<pre><code class=""language-html"">&lt;!DOCTYPE html&gt;
&lt;html&gt;
&lt;head&gt;
  &lt;meta charset=""UTF-8""&gt; &lt;!-- 必须首位 --&gt;
  &lt;title&gt;页面标题&lt;/title&gt;
&lt;/head&gt;
&lt;/html&gt;</code></pre>"
HTML中viewport禁用缩放问题	"<pre><code class=""language-html"">&lt;!-- 避免禁用缩放 --&gt;
&lt;meta name=""viewport"" content=""width=device-width, initial-scale=1.0""&gt;
&lt;!-- 不要添加 user-scalable=no --&gt;</code></pre>"
HTML中theme-color元标签应用	"<pre><code class=""language-html"">&lt;!-- 设置浏览器主题色 --&gt;
&lt;meta name=""theme-color"" content=""#4285f4""&gt;</code></pre>"

#separator:tab
#html:true
CSS顶层样式表组成规则	"<pre><code class=""language-css"">/* @规则示例 */
@charset ""UTF-8"";      /* 必须首行 */
@import url(""theme.css"");
@media print { /* 打印样式 */ }

/* 普通规则示例 */
h1 { color: blue; }</code></pre>"
CSS@charset声明规则	"<pre><code class=""language-css"">/* 必须在样式表开头 */
@charset ""UTF-8"";

/* 后续内容 */
body { font-family: sans-serif; }</code></pre>"
CSS@media媒体查询应用	"<pre><code class=""language-css"">/* 响应式布局 */
@media (max-width: 600px) {
  .sidebar { display: none; }
}

/* 打印样式 */
@media print {
  .noprint { display: none; }
}</code></pre>"
CSS@font-face自定义字体	"<pre><code class=""language-css"">/* 图标字体 */
@font-face {
  font-family: 'Icons';
  src: url('icons.woff') format('woff');
}

.icon { 
  font-family: 'Icons';
}</code></pre>"
CSS普通规则结构	"<pre><code class=""language-css"">/* 选择器 + 声明块 */
header > nav li.active { /* 选择器 */
  color: red;     /* 声明块 */
  font-weight: bold;
}</code></pre>"
CSS选择器双竖线||用法	"<pre><code class=""language-css"">/* 选中表格列 */
table || td.selected {
  background-color: yellow;
}</code></pre>"
CSS calc()混合单位运算	"<pre><code class=""language-css"">/* 响应式宽度 */
.container {
  width: calc(100% - 40px); /* 减除边距 */
}

/* 动态高度 */
.card {
  height: calc(100vh - 120px);
}</code></pre>"
CSS attr()函数用法	"<pre><code class=""language-css"">/* 显示tooltip */
.tooltip::after {
  content: attr(data-tooltip);
}</code></pre>"
CSS clamp()响应式字体	"<pre><code class=""language-css"">/* 字体大小范围限制 */
h1 {
  font-size: clamp(1.8rem, 5vw, 2.5rem);
}</code></pre>"
CSS var()自定义属性	"<pre><code class=""language-css"">/* 定义变量 */
:root {
  --primary-color: #4285f4;
}

/* 使用变量 */
button {
  background-color: var(--primary-color);
}</code></pre>"
CSS cubic-bezier()动画曲线	"<pre><code class=""language-css"">/* 自定义缓动 */
.animation {
  transition: transform 0.5s cubic-bezier(0.68, -0.55, 0.27, 1.55);
}</code></pre>"
HTML语义标签误用案例修正	"<pre><code class=""language-html"">&lt;!-- 错误用法 --&gt;
&lt;ul&gt;
  &lt;li&gt;苹果&lt;/li&gt;
  &lt;li&gt;香蕉&lt;/li&gt;
&lt;/ul&gt;

&lt;!-- 正确用法（简单并列） --&gt;
&lt;p&gt;苹果、香蕉、橘子&lt;/p&gt;</code></pre>"
CSS选择器基本结构	"<pre><code class=""language-css"">/* 简单选择器 */
div        /* 类型选择器 */
.class     /* 类选择器 */
#id        /* ID选择器 */

/* 复合选择器 */
div.class  /* 组合 */

/* 复杂选择器 */
div > p    /* 关系组合 */

/* 选择器列表 */
h1, h2, h3 { /* 分组 */ }</code></pre>"
CSS命名空间选择器	"<pre><code class=""language-css"">/* SVG中的链接样式 */
@namespace svg url(http://www.w3.org/2000/svg);
svg|a { 
  fill: blue; 
}</code></pre>"
CSS属性选择器包含值匹配	"<pre><code class=""language-css"">/* 匹配部分属性值 */
a[href~=""example.com""] {
  color: red; /* 匹配href包含""example.com""的链接 */
}</code></pre>"
CSS :root伪类应用	"<pre><code class=""language-css"">/* 在scoped CSS中使用 */
:root {
  --theme-color: #4285f4;
}

.local :root {
  --theme-color: #db4437; /* 局部覆盖 */
}</code></pre>"
CSS :empty伪类忽略空白	"<pre><code class=""language-css"">/* 匹配真正空元素 */
div:empty {
  display: none; /* 忽略空白文本节点 */
}</code></pre>"
CSS :nth-child奇数选择	"<pre><code class=""language-css"">/* 斑马纹表格 */
tr:nth-child(2n+1) {
  background-color: #f8f9fa;
}</code></pre>"
CSS :focus-within表单样式	"<pre><code class=""language-css"">/* 表单组获得焦点时 */
.form-group:focus-within {
  border-color: #4285f4;
  box-shadow: 0 0 0 2px rgba(66, 133, 244, 0.3);
}</code></pre>"
CSS选择器优先级计算	"<pre><code class=""language-css"">/* 优先级示例 */
#header .nav li.active a { /* a=1, b=2, c=2 */ }
#header li > a:hover     { /* a=1, b=1, c=2 */ }</code></pre>"
CSS ::first-letter首字样式	"<pre><code class=""language-css"">/* 首字下沉 */
p::first-letter {
  font-size: 2.5em;
  float: left;
  margin-right: 5px;
  color: #db4437;
}</code></pre>"
CSS伪元素content属性	"<pre><code class=""language-css"">/* 必须指定content */
.tooltip::before {
  content: ""⚠️""; /* 使用表情符号 */
}</code></pre>"
HTML link标签rel类型	"<pre><code class=""language-html"">&lt;!-- 超链接型 --&gt;
&lt;link rel=""canonical"" href=""https://example.com/page""&gt;

&lt;!-- 外部资源型 --&gt;
&lt;link rel=""stylesheet"" href=""theme.css""&gt;</code></pre>"
HTML rel=canonical用法	"<pre><code class=""language-html"">&lt;!-- 指定规范URL --&gt;
&lt;link rel=""canonical"" href=""https://example.com/main-page""&gt;</code></pre>"
HTML RSS订阅引入	"<pre><code class=""language-html"">&lt;!-- 添加RSS订阅 --&gt;
&lt;link rel=""alternate"" type=""application/rss+xml"" 
      href=""/rss.xml"" title=""最新内容""></code></pre>"
HTML preload预加载	"<pre><code class=""language-html"">&lt;!-- 预加载关键资源 --&gt;
&lt;link rel=""preload"" href=""hero-image.jpg"" as=""image""&gt;</code></pre>"
HTML noopener安全链接	"<pre><code class=""language-html"">&lt;!-- 安全打开外部链接 --&gt;
&lt;a href=""https://external.com"" target=""_blank"" rel=""noopener""&gt;
  安全链接
&lt;/a&gt;</code></pre>"
HTML area热区定义	"<pre><code class=""language-html"">&lt;!-- 图像热区 --&gt;
&lt;img src=""planets.jpg"" usemap=""#planetmap""&gt;

&lt;map name=""planetmap""&gt;
  &lt;area shape=""rect"" coords=""0,0,82,126"" href=""sun.html""&gt;
  &lt;area shape=""circle"" coords=""124,58,8"" href=""mercury.html""&gt;
  &lt;area shape=""poly"" coords=""124,58,100,40,140,30"" href=""custom.html""&gt;
&lt;/map&gt;</code></pre>"
CSS正常流排版规则	"<pre><code class=""language-css"">/* 默认文档流 */
.container {
  width: 600px; /* 固定宽度 */
}

.item {
  display: inline-block;
  width: 150px; /* 自动换行 */
}</code></pre>"
CSS float文字环绕效果	"<pre><code class=""language-css"">/* 图片文字环绕 */
img {
  float: left;
  margin-right: 15px;
}</code></pre>"
CSS margin折叠现象	"<pre><code class=""language-css"">/* 垂直外边距折叠 */
.section {
  margin: 20px 0; /* 相邻元素间距20px而非40px */
}</code></pre>"
CSS块级格式化上下文	"<pre><code class=""language-css"">/* 创建BFC */
.container {
  overflow: hidden; /* 创建新BFC */
}</code></pre>"
CSS行内格式化上下文	"<pre><code class=""language-css"">/* 行内元素水平排列 */
.menu {
  font-size: 0; /* 消除间隙 */
}

.menu-item {
  display: inline-block;
  font-size: 16px;
}</code></pre>"
CSS等分布局负边距技巧	"<pre><code class=""language-css"">/* 三栏等分布局 */
.container {
  margin: 0 -10px; /* 抵消padding */
}

.column {
  float: left;
  width: 33.33%;
  padding: 0 10px; /* 内容间距 */
  box-sizing: border-box;
}</code></pre>"
